53,22,837,106,8,8,3.0,1,4,99
130,22,1161,430,5,22,3.0,1,2,99
151,22,702,1411,5,8,1.0,1,3,99
117,22,315,1024,9,15,0,0,3,99
23,23,1104,1339,7,8,4.0,2,8,99
43,23,482,717,9,15,3.0,2,3,99
161,23,1171,1406,4,8,6.0,1,7,99
12,23,767,1002,5,22,4.0,1,6,99
4,24,244,657,12,15,0,0,4,99
2,24,386,799,20,22,0,0,4,99
174,24,1135,108,12,15,5.0,2,8,99
83,25,447,1053,11,15,4.0,2,7,99
36,25,337,943,14,15,0,0,4,99
144,25,1103,269,5,22,0,0,2,99
63,25,757,1363,5,8,0,0,3,99
79,25,1105,271,6,22,9.0,1,11,99
127,26,1314,327,11,15,4.0,1,7,99
69,26,647,1100,2,15,0,0,1,99
9,26,1154,167,17,22,2.0,1,4,99
123,26,1091,104,10,22,0,0,3,99
72,26,404,857,6,8,1.0,1,3,99
20,26,1373,386,5,8,3.5,2,7,99
183,27,900,1383,4,15,0,0,2,99
4,27,973,16,13,15,6.0,2,8,99
48,27,291,774,14,15,8.0,2,12,99
100,27,359,842,4,22,2.0,2,2,99
41,27,508,991,8,8,7.0,2,8,99
52,27,645,1128,7,22,8.0,2,11,99
139,28,1083,1214,16,22,3.0,1,3,99
8,28,917,1048,10,22,0,0,3,99
7,28,626,757,9,15,9.0,1,11,99
4,29,435,1139,6,15,0,0,3,99
7,29,507,1211,3,15,0,0,2,99
30,29,1045,309,7,15,10.0,1,11,99
24,30,1073,339,7,22,0,0,3,99
24,30,1175,441,19,22,8.0,2,12,99
127,30,272,978,11,15,4.5,2,7,99
105,30,774,40,4,8,5.0,1,7,99
142,30,1342,608,19,22,8.0,2,12,99
106,30,1293,559,2,8,9.0,1,10,99
138,31,709,958,8,22,0,0,3,99
107,31,378,627,16,22,0,0,3,99
175,31,826,1075,3,22,7.0,2,5,99
45,31,1253,62,5,15,0,0,3,99
142,31,605,854,8,22,1.0,1,3,99
114,32,804,1221,2,8,0,0,2,99
26,32,1117,94,4,22,0,0,2,99
37,32,1303,280,13,15,5.0,1,8,99
126,32,800,1217,19,22,0,0,4,99
32,32,434,851,3,8,9.0,1,11,99
150,32,455,872,9,15,0,0,3,99
171,33,1088,325,8,15,0,0,3,99
171,33,754,1431,15,15,8.5,2,12,99
39,33,1063,300,21,22,5.5,2,8,99
146,34,1095,106,2,8,0,0,2,99
176,34,536,987,8,15,7.5,2,11,99
149,34,792,1243,7,15,8.5,2,11,99
165,34,329,780,10,15,7.0,1,7,99
1,34,602,1053,3,8,6.0,2,7,99
15,34,787,1238,17,22,4.0,2,8,99
120,35,690,1339,6,8,0,0,3,99
98,35,930,139,7,15,3.0,2,3,99
60,35,783,1432,5,8,9.5,2,11,99
6,35,663,1312,18,22,3.5,2,8,99
25,35,559,1208,4,15,10.0,1,10,99
161,35,766,1415,8,8,0,0,4,99
114,36,789,880,7,8,0,0,4,99
64,36,862,953,3,8,7.0,1,7,99
30,36,779,870,10,15,5.0,2,7,99
85,37,937,1208,10,22,9.0,1,11,99
114,37,1159,1430,8,8,7.0,1,8,99
124,37,1368,199,21,22,10.0,1,12,99
111,37,903,1174,7,22,0,0,3,99
182,37,553,824,17,22,0,0,4,99
130,37,774,1045,7,22,0,0,3,99
52,38,264,493,15,22,4.0,2,7,99
111,38,1260,49,18,22,0,0,4,99
139,38,875,1104,5,22,0,0,2,99
3,38,640,869,15,22,5.0,1,8,99
160,38,691,920,7,8,10.0,1,12,99
19,39,790,1028,4,8,0,0,3,99
96,39,1232,30,14,22,0,0,3,99
10,39,1207,5,7,15,4.0,1,7,99
31,40,591,805,9,15,0,0,3,99
80,40,658,872,2,8,4.0,1,6,99
168,40,1200,1414,3,8,0,0,3,99
54,40,1263,37,3,8,0,0,3,99
154,40,737,951,21,22,9.5,2,12,99
98,40,1237,11,6,15,0,0,3,99
3,41,1063,1173,19,22,0,0,4,99
28,41,1378,48,4,8,0,0,3,99
103,41,1207,1317,13,15,9.5,2,12,99
39,41,691,801,19,22,0,0,4,99
117,41,328,438,5,15,6.5,2,7,99
33,41,1164,1274,12,22,3.0,1,3,99
58,42,1292,173,4,8,6.5,2,7,99
113,42,1293,174,13,15,0,0,4,99
134,42,757,1078,6,15,0,0,3,99
11,43,1095,1321,6,8,0,0,4,99
61,43,1237,23,5,8,0,0,3,99
81,43,819,1045,4,22,9.0,1,10,99
151,44,1364,7,6,8,5.0,2,7,99
137,44,1320,1403,7,15,7.5,2,11,99
30,44,821,904,4,15,0,0,3,99
131,44,390,473,14,22,10.0,2,11,99
15,45,285,427,8,22,1.5,2,3,99
57,45,1006,1148,7,8,4.0,1,8,99
116,45,262,404,7,22,2.5,2,3,99
54,45,285,427,4,8,3.0,1,3,99
116,45,1180,1322,10,22,3.0,1,3,99
163,46,1132,1379,10,15,7.0,1,7,99
74,46,911,1158,3,8,5.5,2,7,99
165,46,1282,89,14,15,3.0,2,4,99
51,46,287,534,3,8,0,0,3,99
9,46,996,1243,5,22,7.0,1,6,99
77,46,1215,22,12,15,10.0,1,12,99
10,47,394,540,10,15,5.0,2,7,99
1,47,649,795,5,8,7.0,2,7,99
162,47,477,623,7,8,0,0,4,99
141,48,974,1227,6,8,7.0,2,8,99
152,48,1061,1314,3,22,6.5,2,5,99
109,48,606,859,3,15,0,0,2,99
124,48,566,819,4,22,0,0,2,99
15,49,1042,263,19,22,9.0,1,12,99
146,49,1137,358,6,8,0,0,3,99
102,49,375,1036,2,8,0,0,2,99
76,49,616,1277,13,15,2.5,2,4,99
177,49,518,1179,1,8,10.0,1,10,99
28,50,474,1152,5,8,8.5,2,11,99
64,50,1006,244,2,8,5.0,1,6,99
92,50,1206,444,4,8,5.0,1,7,99
84,50,1324,562,11,22,0,0,3,99
6,50,478,1156,7,22,0,0,3,99
139,50,986,224,17,22,0,0,4,99
150,51,592,1120,10,15,3.0,2,3,99
105,51,727,1255,7,8,10.0,1,12,99
90,51,711,1239,7,15,4.0,1,7,99
51,51,327,855,5,8,6.5,2,7,99
132,51,355,883,6,8,0,0,3,99
8,51,584,1112,5,22,2.0,1,2,99
19,52,1239,520,6,8,4.5,2,7,99
61,52,707,1428,3,8,5.0,2,7,99
88,52,839,120,2,8,7.0,2,7,99
158,52,1129,410,2,15,4.0,1,5,99
58,53,1105,14,2,8,0,0,2,99
98,53,612,961,2,15,0,0,1,99
25,53,1276,185,7,15,0,0,3,99
180,53,618,967,11,15,5.0,2,8,99
24,53,543,892,6,22,0,0,2,99
59,53,1197,106,2,22,0,0,1,99
15,54,742,833,9,22,3.5,2,7,99
166,54,1348,1439,6,15,0,0,3,99
134,54,748,839,3,15,8.0,1,10,99
107,54,1011,1102,11,22,3.0,1,3,99
129,54,551,642,2,22,2.0,1,1,99
8,55,1070,1310,5,22,5.0,1,6,99
103,55,1130,1370,8,15,4.0,1,7,99
78,55,1200,1440,8,22,9.0,1,11,99
83,56,576,1096,9,15,10.0,1,11,99
81,56,875,1395,15,22,0,0,3,99
55,56,712,1232,6,8,6.0,1,7,99
54,57,250,481,6,8,5.5,2,8,99
98,57,1233,24,2,15,9.0,1,9,99
152,57,278,509,20,22,8.0,1,12,99
128,57,663,894,20,22,3.5,2,8,99
143,57,1124,1355,21,22,1.0,2,4,99
121,58,358,935,19,22,3.0,1,4,99
15,58,442,1019,6,22,0,0,2,99
175,58,1018,155,10,22,0,0,3,99
112,58,396,973,5,8,9.0,1,11,99
177,59,1271,554,2,8,0,0,2,99
113,59,655,1378,13,15,5.0,1,8,99
14,59,480,1203,7,8,2.0,2,4,99
134,59,287,1010,10,15,0,0,3,99
157,59,702,1425,3,22,0,0,1,99
32,59,1093,376,7,8,5.0,1,8,99
24,60,600,743,3,22,4.5,2,5,99
180,60,298,441,12,15,0,0,4,99
85,60,440,583,2,22,0,0,1,99
65,60,495,638,16,22,7.0,1,7,99
128,60,737,880,2,22,5.0,1,5,99
47,60,539,682,14,22,0,0,3,99
19,61,688,1001,8,8,0,0,4,99
15,61,602,915,15,22,0,0,3,99
18,61,493,806,2,8,0,0,2,99
156,61,1348,221,9,22,0,0,3,99
2,61,712,1025,12,22,7.0,2,7,99
36,61,290,603,2,15,7.0,1,5,99
15,62,609,803,12,22,3.5,2,7,99
29,62,531,725,17,22,3.0,2,4,99
130,62,1066,1260,8,22,2.5,2,3,99
102,62,951,1145,4,8,3.0,2,3,99
19,62,640,834,7,8,4.0,2,8,99
35,63,458,741,3,8,0,0,3,99
178,63,1051,1334,11,15,6.0,2,8,99
37,63,978,1261,2,15,5.5,2,6,99
151,63,597,880,6,8,3.0,2,4,99
45,64,1225,75,8,15,6.0,1,7,99
61,64,1019,1309,2,8,0,0,2,99
3,64,959,1249,13,22,0,0,3,99
75,64,1018,1308,3,8,0,0,3,99
124,65,700,820,15,22,6.0,2,7,99
112,65,525,645,3,8,0,0,3,99
171,65,565,685,10,15,9.0,1,11,99
50,66,599,825,11,15,3.5,2,8,99
52,66,1298,84,17,22,0,0,4,99
124,66,979,1205,13,22,0,0,3,99
46,66,1310,96,2,8,4.0,1,7,99
174,66,822,1048,12,15,3.0,1,4,99
53,66,1241,27,4,8,0,0,3,99
153,67,1178,1418,12,15,7.5,2,12,99
11,67,1372,172,3,8,0,0,3,99
7,67,1082,1322,7,15,6.0,2,7,99
27,67,648,888,14,22,0,0,3,99
1,67,478,718,2,8,0,0,2,99
18,67,936,1176,8,8,0,0,4,99
156,68,658,950,13,22,2.5,2,3,99
40,68,269,561,10,22,0,0,3,99
93,68,1259,111,7,22,0,0,3,99
141,68,987,1279,7,8,0,0,4,99
179,68,292,584,6,15,7.0,2,7,99
41,69,292,892,4,8,4.0,1,7,99
140,69,922,82,16,22,5.0,1,8,99
31,69,1234,394,4,15,1.0,1,3,99
175,69,903,63,5,22,5.5,2,6,99
139,69,244,844,19,22,6.0,2,8,99
139,69,778,1378,13,22,0,0,3,99
73,70,1082,302,2,15,9.0,1,9,99
180,70,278,938,12,15,9.0,1,12,99
103,70,817,37,5,15,2.0,1,3,99
70,70,1278,498,9,15,0,0,3,99
149,70,623,1283,15,15,8.0,1,12,99
172,71,332,554,6,8,8.5,2,11,99
85,71,829,1051,3,22,3.0,1,1,99
141,71,1343,125,6,8,0,0,3,99
115,71,753,975,4,15,10.0,1,10,99
142,72,812,12,15,22,6.5,2,8,99
93,72,593,1233,5,22,1.0,1,2,99
32,72,1356,556,6,8,7.5,2,11,99
68,73,489,708,8,8,0,0,4,99
115,73,545,764,15,15,2.0,1,4,99
170,73,736,955,19,22,6.0,1,8,99
20,73,611,830,2,8,10.0,1,10,99
69,73,788,1007,7,15,5.0,1,7,99
71,73,419,638,3,8,4.0,1,7,99
60,74,497,1144,5,8,0,0,3,99
140,74,1191,398,9,22,5.0,1,7,99
81,74,505,1152,14,22,0,0,3,99
46,74,1007,214,4,8,4.0,2,7,99
18,74,1277,484,8,8,5.0,2,8,99
23,74,1029,236,5,8,7.5,2,11,99
110,75,255,947,5,22,10.0,1,10,99
44,75,478,1170,4,8,0,0,3,99
130,75,474,1166,5,22,6.0,1,6,99
11,75,877,129,8,8,3.0,1,4,99
137,76,593,687,11,15,10.0,1,11,99
58,76,955,1049,2,8,0,0,2,99
12,76,272,366,15,22,8.0,1,12,99
10,76,1002,1096,7,15,7.0,2,7,99
101,76,643,737,12,22,0,0,3,99
60,77,1224,270,2,8,5.0,1,6,99
29,77,1352,398,10,22,4.0,1,7,99
168,77,301,787,3,8,1.0,1,3,99
30,77,816,1302,10,15,4.0,1,7,99
126,77,1048,94,10,22,5.0,2,7,99
179,78,393,1010,5,15,0,0,3,99
182,78,758,1375,7,22,5.5,2,7,99
29,78,1098,275,2,22,0,0,1,99
131,79,358,695,2,22,0,0,1,99
85,79,564,901,15,22,0,0,3,99
157,79,1044,1381,9,22,3.5,2,7,99
152,79,1056,1393,3,22,0,0,1,99
112,79,1041,1378,7,8,3.5,2,8,99
150,79,402,739,8,15,5.0,2,7,99
6,80,1117,1350,14,22,5.0,1,8,99
121,80,658,891,18,22,8.0,2,12,99
94,80,1086,1319,4,22,0,0,2,99
105,80,1239,32,5,8,4.0,1,7,99
176,80,880,1113,7,15,0,0,3,99
5,80,1292,85,10,15,7.0,2,7,99
169,81,336,833,19,22,5.5,2,8,99
145,81,1214,271,2,22,0,0,1,99
147,81,1351,408,6,8,0,0,3,99
7,82,1091,87,13,15,0,0,4,99
32,82,484,920,3,8,4.5,2,7,99
150,82,584,1020,2,15,2.0,1,1,99
31,82,856,1292,2,15,0,0,1,99
15,83,1045,329,15,22,0,0,3,99
81,83,412,1136,20,22,0,0,4,99
55,83,896,180,5,8,9.0,1,11,99
155,83,373,1097,8,8,4.0,1,8,99
69,83,823,107,10,15,0,0,3,99
7,84,648,901,9,15,4.0,2,7,99
126,84,1191,4,2,22,2.0,1,1,99
16,84,492,745,2,8,0,0,2,99
139,84,891,1144,11,22,9.0,1,11,99
95,84,614,867,4,8,10.0,1,11,99
120,84,1369,182,7,8,2.5,2,4,99
93,85,1191,1416,4,22,0,0,2,99
135,85,794,1019,15,22,3.5,2,7,99
114,85,388,613,7,8,0,0,4,99
107,85,416,641,19,22,0,0,4,99
177,85,1251,36,2,8,0,0,2,99
15,86,999,75,11,22,0,0,3,99
114,86,540,1056,7,8,0,0,4,99
72,86,547,1063,3,8,6.0,2,7,99
13,86,742,1258,2,15,8.0,1,10,99
128,86,702,1218,4,22,0,0,2,99
176,86,1031,107,2,15,2.0,1,1,99
22,87,1222,2,3,15,0,0,2,99
66,87,1154,1374,6,15,0,0,3,99
27,87,926,1146,14,22,0,0,3,99
45,87,1127,1347,7,15,1.5,2,3,99
58,88,915,1116,7,8,0,0,4,99
42,88,297,498,22,22,2.5,2,4,99
164,88,1316,77,11,15,0,0,3,99
159,89,562,1057,5,8,0,0,3,99
172,89,643,1138,4,8,6.0,2,7,99
105,89,654,1149,7,8,0,0,4,99
135,89,545,1040,14,22,2.0,1,3,99
156,89,712,1207,3,22,4.0,1,5,99
13,90,632,910,6,15,0,0,3,99
174,90,1064,1342,12,15,6.5,2,8,99
5,90,1351,189,9,15,3.5,2,7,99
148,1,492,776,3,15,0,0,2,100
92,1,812,1096,5,8,10.0,1,11,100
58,1,893,1177,2,8,0,0,2,100
42,2,962,1373,2,22,5.0,1,5,100
133,2,731,1142,6,8,0,0,3,100
69,2,452,863,7,15,6.5,2,7,100
5,3,1182,194,10,15,6.0,2,7,100
120,3,1358,370,8,8,8.5,2,12,100
8,3,1319,331,5,22,6.5,2,6,100
48,3,1064,76,13,15,5.5,2,8,100
100,4,659,859,8,22,0,0,3,100
122,4,1280,40,10,22,8.5,2,11,100
181,4,1021,1221,4,22,0,0,2,100
174,4,894,1094,7,15,0,0,3,100
164,4,817,1017,12,15,6.0,1,8,100
129,4,1379,139,15,22,9.0,2,11,100
151,5,1225,20,4,8,6.0,2,7,100
102,5,306,541,6,8,2.0,2,4,100
24,5,1099,1334,5,22,0,0,2,100
36,5,888,1123,7,15,5.0,2,7,100
160,5,962,1197,4,8,5.0,1,7,100
50,5,429,664,11,15,0,0,3,100
57,6,661,1183,5,8,7.0,1,7,100
108,6,335,857,4,15,0,0,2,100
76,6,836,1358,7,15,5.5,2,7,100
19,6,678,1200,1,8,1.0,1,2,100
125,6,1104,186,12,22,10.0,1,11,100
1,7,781,1154,8,8,5.5,2,8,100
50,7,1353,286,4,15,0,0,3,100
147,7,829,1202,4,8,0,0,3,100
121,7,529,902,15,22,6.0,2,8,100
88,8,520,712,6,8,0,0,3,100
125,8,304,496,10,22,0,0,3,100
88,8,1002,1194,5,8,4.5,2,7,100
1,8,364,556,6,8,6.5,2,7,100
41,8,762,954,3,8,6.0,2,7,100
179,8,1051,1243,3,15,5.0,2,6,100
166,9,1325,274,8,15,4.0,1,7,100
126,9,402,791,20,22,2.0,1,4,100
116,9,640,1029,14,22,3.5,2,7,100
162,9,823,1212,5,8,5.0,2,7,100
169,9,1297,246,14,22,0,0,4,100
94,9,1284,233,4,22,5.0,1,6,100
13,10,875,1424,13,15,5.5,2,8,100
149,10,719,1268,10,15,0,0,3,100
43,10,643,1192,4,15,0,0,3,100
126,10,267,816,21,22,4.0,2,8,100
1,10,868,1417,4,8,8.5,2,11,100
182,11,1265,206,15,22,4.0,1,8,100
177,11,649,1030,7,8,3.5,2,8,100
72,11,1082,23,8,8,0,0,4,100
168,11,993,1374,2,8,0,0,2,100
163,11,676,1057,9,15,0,0,3,100
99,11,1205,146,2,8,0,0,2,100
127,12,506,1244,13,15,0,0,4,100
115,12,1355,653,12,15,5.0,2,8,100
109,12,278,1016,9,15,7.0,1,7,100
82,12,247,985,5,8,3.0,1,3,100
3,12,613,1351,13,22,5.0,1,7,100
157,12,885,183,15,22,4.5,2,7,100
22,13,1097,173,7,15,3.0,1,3,100
6,13,299,815,5,22,3.5,2,6,100
12,13,323,839,12,22,5.5,2,7,100
27,13,439,955,19,22,5.5,2,8,100
146,14,1263,538,5,8,2.0,2,3,100
14,14,258,973,7,8,9.0,1,12,100
47,14,1029,304,20,22,3.5,2,8,100
58,14,842,117,4,8,5.0,1,7,100
66,15,1042,141,7,15,5.0,1,7,100
115,15,622,1161,2,15,0,0,1,100
176,15,1277,376,12,15,5.5,2,8,100
142,15,441,980,10,22,10.0,1,11,100
74,15,1110,209,7,8,5.0,1,8,100
2,16,735,824,10,22,7.0,2,7,100
182,16,641,730,17,22,3.0,1,4,100
52,16,246,335,7,22,4.5,2,7,100
7,17,1208,416,7,15,2.0,1,3,100
15,17,500,1148,10,22,0,0,3,100
137,17,950,158,9,15,3.0,1,3,100
17,18,1360,18,14,22,6.0,1,7,100
26,18,1073,1171,3,22,4.0,1,5,100
109,18,280,378,9,15,3.0,2,3,100
80,18,516,614,3,8,10.0,2,11,100
115,18,529,627,1,15,6.0,1,5,100
129,19,1099,81,21,22,3.0,1,4,100
53,19,724,1146,7,8,3.0,1,4,100
29,19,913,1335,19,22,2.0,1,4,100
57,20,602,713,6,8,0,0,3,100
103,20,403,514,12,15,6.5,2,8,100
103,20,608,719,14,15,4.5,2,8,100
137,20,362,473,7,15,9.0,1,11,100
9,20,1265,1376,10,22,0,0,3,100
156,20,1099,1210,6,22,3.0,2,2,100
164,21,1273,468,7,15,0,0,3,100
74,21,321,956,8,8,0,0,4,100
106,21,812,7,3,8,4.0,1,7,100
87,21,454,1089,15,22,0,0,3,100
179,22,837,106,8,15,6.0,1,7,100
103,22,1161,430,4,15,0,0,2,100
28,22,702,1411,6,8,3.0,1,3,100
77,22,315,1024,6,15,2.5,2,3,100
174,23,1104,1339,9,15,0,0,3,100
130,23,482,717,3,22,6.0,1,5,100
148,23,1171,1406,13,15,3.0,2,4,100
58,23,767,1002,8,8,0,0,4,100
142,24,244,657,17,22,10.0,1,12,100
26,24,386,799,6,22,4.5,2,7,100
141,24,1135,108,4,8,0,0,3,100
179,25,447,1053,3,15,0,0,2,100
135,25,337,943,7,22,0,0,3,100
7,25,1103,269,6,15,0,0,3,100
68,25,757,1363,2,8,0,0,2,100
165,25,1105,271,9,15,9.0,1,11,100
78,26,1314,327,11,22,0,0,3,100
87,26,647,1100,9,22,0,0,3,100
107,26,1154,167,18,22,6.0,2,8,100
11,26,1091,104,5,8,0,0,3,100
14,26,404,857,5,8,2.0,1,3,100
137,26,1373,386,4,15,6.0,2,6,100
143,27,900,1383,18,22,7.5,2,12,100
21,27,973,16,5,8,0,0,3,100
81,27,291,774,17,22,3.0,1,4,100
159,27,359,842,3,8,0,0,3,100
38,27,508,991,10,15,0,0,3,100
140,27,645,1128,16,22,0,0,3,100
60,28,1083,1214,2,8,0,0,2,100
38,28,917,1048,4,15,4.0,1,6,100
111,28,626,757,16,22,4.5,2,7,100
29,29,435,1139,18,22,0,0,4,100
11,29,507,1211,6,8,7.0,2,7,100
95,29,1045,309,7,8,2.0,1,4,100
174,30,1073,339,9,15,0,0,3,100
58,30,1175,441,6,8,3.0,1,4,100
33,30,272,978,6,22,5.5,2,7,100
126,30,774,40,2,22,5.0,1,5,100
5,30,1342,608,8,15,8.0,2,11,100
4,30,1293,559,13,15,6.5,2,8,100
36,31,709,958,6,15,5.5,2,7,100
62,31,378,627,18,22,6.0,1,8,100
78,31,826,1075,2,22,10.0,1,9,100
88,31,1253,62,5,8,6.0,2,7,100
125,31,605,854,13,22,3.0,2,3,100
3,32,804,1221,16,22,6.0,2,7,100
133,32,1117,94,3,8,8.0,1,11,100
38,32,1303,280,13,15,4.5,2,8,100
12,32,800,1217,11,22,3.0,1,3,100
176,32,434,851,15,15,4.0,2,8,100
165,32,455,872,3,15,10.0,1,10,100
176,33,1088,325,8,15,0,0,3,100
18,33,754,1431,6,8,4.5,2,7,100
39,33,1063,300,16,22,7.0,2,7,100
79,34,1095,106,13,22,6.0,2,7,100
182,34,536,987,13,22,1.0,1,3,100
146,34,792,1243,6,8,7.0,1,8,100
117,34,329,780,2,15,0,0,1,100
3,34,602,1053,16,22,3.5,2,8,100
120,34,787,1238,4,8,6.5,2,7,100
125,35,690,1339,9,22,4.0,1,7,100
31,35,930,139,11,15,0,0,4,100
132,35,783,1432,8,8,0,0,4,100
183,35,663,1312,11,15,3.0,1,4,100
11,35,559,1208,2,8,0,0,2,100
60,35,766,1415,6,8,0,0,4,100
18,36,789,880,6,8,4.0,2,7,100
108,36,862,953,7,15,3.5,2,7,100
53,36,779,870,6,8,0,0,4,100
14,37,937,1208,4,8,0,0,3,100
27,37,1159,1430,13,22,0,0,3,100
130,37,1368,199,16,22,3.0,1,4,100
95,37,903,1174,2,8,0,0,2,100
183,37,553,824,4,15,6.5,2,6,100
83,37,774,1045,12,15,8.5,2,12,100
58,38,264,493,8,8,3.0,1,4,100
35,38,1260,49,2,8,0,0,2,100
46,38,875,1104,5,8,2.0,1,3,100
133,38,640,869,4,8,5.0,1,7,100
53,38,691,920,7,8,9.0,1,12,100
126,39,790,1028,12,22,6.0,1,7,100
147,39,1232,30,5,8,0,0,3,100
175,39,1207,5,7,22,2.5,2,3,100
14,40,591,805,5,8,9.0,1,11,100
162,40,658,872,6,8,7.0,1,7,100
2,40,1200,1414,17,22,4.0,1,8,100
131,40,1263,37,11,22,2.5,2,3,100
86,40,737,951,4,22,9.0,1,10,100
144,40,1237,11,5,22,2.0,1,2,100
105,41,1063,1173,7,8,4.0,1,8,100
72,41,1378,48,2,8,4.0,1,6,100
115,41,1207,1317,12,15,8.5,2,12,100
161,41,691,801,2,8,0,0,2,100
151,41,328,438,2,8,0,0,2,100
9,41,1164,1274,3,22,9.0,1,9,100
90,42,1292,173,15,15,3.0,1,4,100
160,42,1293,174,1,8,0,0,2,100
125,42,757,1078,4,22,6.0,2,6,100
179,43,1095,1321,6,15,0,0,3,100
141,43,1237,23,2,8,0,0,3,100
117,43,819,1045,9,15,8.5,2,11,100
181,44,1364,7,6,22,0,0,2,100
28,44,1320,1403,4,8,3.0,1,3,100
157,44,821,904,11,22,4.5,2,7,100
34,44,390,473,2,22,8.0,1,9,100
83,45,285,427,3,15,0,0,2,100
158,45,1006,1148,6,15,2.0,1,3,100
48,45,262,404,9,15,2.0,1,3,100
48,45,285,427,3,15,2.0,1,2,100
138,45,1180,1322,15,22,0,0,3,100
16,46,1132,1379,2,8,2.0,1,2,100
118,46,911,1158,5,8,0,0,3,100
159,46,1282,89,2,8,5.0,1,6,100
99,46,287,534,8,8,10.0,1,12,100
106,46,996,1243,3,8,7.0,1,7,100
152,46,1215,22,14,22,6.0,1,8,100
15,47,394,540,3,22,7.0,2,5,100
122,47,649,795,15,22,6.0,2,8,100
162,47,477,623,3,8,2.5,2,3,100
152,48,974,1227,5,22,3.0,1,2,100
176,48,1061,1314,13,15,4.0,2,8,100
157,48,606,859,3,22,4.0,1,5,100
131,48,566,819,21,22,0,0,4,100
37,49,1042,263,14,15,0,0,4,100
25,49,1137,358,13,15,0,0,4,100
57,49,375,1036,5,8,3.0,1,3,100
179,49,616,1277,9,15,2.0,1,3,100
137,49,518,1179,12,15,0,0,4,100
174,50,474,1152,12,15,4.0,1,8,100
17,50,1006,244,19,22,0,0,4,100
17,50,1206,444,10,22,0,0,3,100
1,50,1324,562,5,8,4.0,2,7,100
14,50,478,1156,4,8,0,0,3,100
133,50,986,224,5,8,0,0,3,100
7,51,592,1120,3,15,0,0,2,100
71,51,727,1255,8,8,0,0,4,100
118,51,711,1239,4,8,0,0,3,100
115,51,327,855,10,15,3.0,1,3,100
35,51,355,883,1,8,0,0,2,100
39,51,584,1112,8,22,0,0,3,100
140,52,1239,520,3,22,2.0,1,2,100
149,52,707,1428,13,15,1.0,1,4,100
76,52,839,120,13,15,2.5,2,4,100
57,52,1129,410,4,8,8.0,2,11,100
174,53,1105,14,5,15,3.0,1,3,100
82,53,612,961,2,8,0,0,2,100
42,53,1276,185,11,22,6.0,1,7,100
129,53,618,967,10,22,7.5,2,11,100
75,53,543,892,2,8,0,0,2,100
15,53,1197,106,12,22,0,0,3,100
153,54,742,833,14,15,4.5,2,8,100
27,54,1348,1439,11,22,0,0,3,100
26,54,748,839,12,22,3.0,1,3,100
107,54,1011,1102,3,22,5.0,2,5,100
124,54,551,642,19,22,4.0,2,8,100
97,55,1070,1310,5,8,2.5,2,3,100
115,55,1130,1370,14,15,0,0,4,100
2,55,1200,1440,15,22,0,0,3,100
27,56,576,1096,16,22,5.0,1,7,100
85,56,875,1395,4,22,4.0,2,6,100
121,56,712,1232,19,22,0,0,4,100
155,57,250,481,3,8,10.0,1,11,100
128,57,1233,24,8,22,0,0,3,100
64,57,278,509,4,8,4.5,2,7,100
26,57,663,894,17,22,5.0,1,8,100
15,57,1124,1355,10,22,5.0,1,7,100
34,58,358,935,13,22,4.0,2,7,100
42,58,442,1019,6,22,0,0,2,100
20,58,1018,155,2,8,0,0,2,100
64,58,396,973,2,8,2.0,1,2,100
79,59,1271,554,3,22,6.0,1,5,100
171,59,655,1378,2,15,0,0,2,100
21,59,480,1203,5,8,4.0,1,7,100
43,59,287,1010,8,15,0,0,3,100
103,59,702,1425,9,15,10.0,1,11,100
95,59,1093,376,5,8,0,0,3,100
80,60,600,743,6,8,3.0,1,4,100
20,60,298,441,7,8,0,0,4,100
74,60,440,583,2,8,4.0,1,6,100
80,60,495,638,4,8,5.0,1,7,100
72,60,737,880,3,8,0,0,3,100
165,60,539,682,14,15,0,0,4,100
38,61,688,1001,4,15,7.0,1,6,100
1,61,602,915,3,8,4.0,1,7,100
116,61,493,806,5,22,2.0,1,2,100
183,61,1348,221,10,15,5.5,2,7,100
121,61,712,1025,11,22,4.0,1,7,100
141,61,290,603,6,8,6.0,2,8,100
75,62,609,803,7,8,4.0,2,8,100
168,62,531,725,5,8,3.0,2,3,100
6,62,1066,1260,17,22,6.0,1,8,100
174,62,951,1145,4,15,3.0,1,2,100
161,62,640,834,6,8,0,0,3,100
89,63,458,741,8,22,3.0,2,3,100
132,63,1051,1334,8,8,9.0,1,12,100
7,63,978,1261,14,15,4.5,2,8,100
110,63,597,880,16,22,9.5,2,12,100
158,64,1225,75,9,15,4.5,2,7,100
4,64,1019,1309,13,15,8.0,1,12,100
91,64,959,1249,19,22,0,0,4,100
92,64,1018,1308,8,8,10.0,1,12,100
80,65,700,820,3,8,0,0,3,100
51,65,525,645,3,8,0,0,3,100
34,65,565,685,15,22,5.5,2,7,100
102,66,599,825,7,8,7.0,1,8,100
168,66,1298,84,5,8,0,0,3,100
21,66,979,1205,2,8,9.0,1,10,100
45,66,1310,96,5,15,3.5,2,7,100
32,66,822,1048,2,8,0,0,3,100
133,66,1241,27,3,8,0,0,3,100
56,67,1178,1418,3,22,9.0,1,9,100
12,67,1372,172,15,22,4.5,2,7,100
6,67,1082,1322,4,22,5.0,1,6,100
66,67,648,888,3,15,0,0,2,100
